App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 11:19:26 PM","57 min 7 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",Time  [ms],"CPU4 Frequency [kHz]",
48844,1,48939,1685160,48942,2,48940,1400000,
48942,1,49039,1685160,49043,7,49040,1400000,
49043,1,49140,1685160,49143,5,49140,1400000,
49143,1,49240,1685120,49244,4,49241,1400000,
49245,1,49340,1685120,49343,4,49341,1400000,
49343,1,49441,1685120,49444,8,49441,1400000,
49444,1,49541,1685120,49544,2,49541,1400000,
49544,1,49641,1685120,49644,8,49642,1400000,
49645,1,49742,1685120,49745,4,49742,1400000,
49745,1,49842,1685244,49845,5,49842,1400000,
49845,1,49942,1685244,49945,2,49942,1400000,
49945,1,50042,1685244,50045,2,50043,1400000,
50046,1,50143,1685292,50146,6,50143,1400000,
50146,1,50243,1685244,50246,8,50243,1400000,
50246,1,50343,1685244,50346,2,50344,1400000,
50346,1,50443,1685244,50446,7,50444,1400000,
50447,1,50544,1685244,50547,0,50544,1400000,
50547,1,50646,1685504,50650,13,50647,1400000,
50650,1,50749,1685396,50752,27,50749,1600000,
50752,1,50849,1686248,50852,10,50850,1600000,
50852,1,50950,1688536,50953,10,50951,1600000,
50953,1,51051,1690272,51055,12,51051,1600000,
51055,1,51151,1690456,51154,7,51152,1600000,
51154,1,51252,1690448,51255,7,51252,1400000,
51255,1,51352,1685796,51355,3,51352,1400000,
51355,1,51452,1685796,51455,6,51452,1400000,
51455,1,51552,1685796,51555,2,51553,1400000,
51555,1,51653,1685640,51656,6,51654,1400000,
51656,1,51753,1685640,51757,2,51754,1400000,
51757,1,51854,1685640,51861,6,51855,1400000,
51862,1,51954,1685640,51957,4,51954,1400000,
